,emotion,score
1467,sadness,0.8019657731056213
7292,surprise,0.9219387173652649
5035,disgust,0.6576904058456421
2441,disgust,0.6759690642356873
6554,sadness,0.8755282759666443
230,joy,0.8048214316368103
1320,joy,0.6341772675514221
41,joy,0.6028304100036621
777,joy,0.8436179757118225
8950,anger,0.7747035622596741
8404,disgust,0.4229874610900879
1729,disgust,0.7227813601493835
3910,joy,0.5254521369934082
579,disgust,0.34445181488990784
9941,neutral,0.3445245921611786
5839,joy,0.6718149781227112
8271,surprise,0.9677725434303284
7275,disgust,0.9208604693412781
1491,sadness,0.7199128866195679
9109,neutral,0.9043051600456238
5610,disgust,0.8483749628067017
61,surprise,0.6138269305229187
5471,disgust,0.3962254226207733
3905,neutral,0.514831006526947
6531,anger,0.368791401386261
402,surprise,0.5407976508140564
332,disgust,0.8409540057182312
2084,neutral,0.2654358148574829
9557,joy,0.862617015838623
164,neutral,0.5358992218971252
4379,neutral,0.49761295318603516
2715,fear,0.6670791506767273
8923,disgust,0.7968913912773132
7346,neutral,0.6992613077163696
5453,neutral,0.4665662348270416
7046,fear,0.7243027687072754
1334,neutral,0.6257872581481934
8698,disgust,0.5697227120399475
1659,sadness,0.5839452147483826
3578,disgust,0.47619205713272095
753,sadness,0.903941810131073
6584,sadness,0.35964637994766235
706,neutral,0.6907171010971069
3014,disgust,0.4805549681186676
8558,joy,0.7079476714134216
9875,anger,0.6465778350830078
9582,joy,0.6416019201278687
8928,sadness,0.8871925473213196
9556,neutral,0.7661594748497009
8983,joy,0.6406602263450623
1834,sadness,0.5781937837600708
2996,neutral,0.6824938058853149
5427,sadness,0.5489166378974915
3879,disgust,0.8849737048149109
7156,joy,0.9049776792526245
5081,neutral,0.4978545308113098
9114,neutral,0.5445429086685181
7244,sadness,0.8929207921028137
5400,disgust,0.44185736775398254
5395,surprise,0.9693973064422607
9427,surprise,0.6894124746322632
2246,neutral,0.7583260536193848
835,sadness,0.8575642704963684
8394,neutral,0.8639938831329346
9042,disgust,0.778992235660553
432,disgust,0.693149983882904
3378,fear,0.9281548857688904
6817,disgust,0.8582154512405396
8131,disgust,0.7056233882904053
9621,disgust,0.6940510272979736
6066,sadness,0.6909419894218445
1193,sadness,0.9609442353248596
6934,sadness,0.4241422712802887
5461,neutral,0.357341468334198
3071,disgust,0.6393373608589172
3044,disgust,0.4503467381000519
3263,joy,0.42980045080184937
2729,disgust,0.5729924440383911
3433,sadness,0.5995759963989258
433,sadness,0.5614607930183411
3272,fear,0.8659873604774475
7001,sadness,0.8218514323234558
9726,disgust,0.6188905239105225
104,disgust,0.9300598502159119
3315,neutral,0.6996535062789917
1656,fear,0.8458326458930969
1533,surprise,0.7713955640792847
4680,sadness,0.4222884476184845
8813,joy,0.9281008243560791
9002,surprise,0.3725229799747467
6622,disgust,0.5196751356124878
1443,sadness,0.38279879093170166
214,joy,0.38322415947914124
5356,disgust,0.8668696880340576
9218,sadness,0.4789867103099823
6322,neutral,0.5920355916023254
4989,neutral,0.7498980760574341
1419,fear,0.964286744594574
9516,sadness,0.3757798969745636
8606,surprise,0.3836080729961395
181,fear,0.8619864583015442
4352,surprise,0.4849494993686676
8700,fear,0.4616556465625763
2446,joy,0.42369505763053894
5321,fear,0.4049305319786072
8045,neutral,0.5254385471343994
5684,neutral,0.6747260093688965
3532,surprise,0.3607703149318695
8244,disgust,0.48837196826934814
7976,surprise,0.9400008320808411
3698,sadness,0.4144017696380615
70,disgust,0.9372224807739258
544,neutral,0.6403685808181763
1204,surprise,0.4706430435180664
3078,disgust,0.8455380201339722
9106,neutral,0.6928618550300598
9120,disgust,0.49711912870407104
9680,fear,0.9011238813400269
6180,disgust,0.32855120301246643
8329,neutral,0.4032408893108368
4284,fear,0.487954318523407
4007,disgust,0.33621320128440857
8713,anger,0.9328873753547668
877,neutral,0.5007171630859375
8060,sadness,0.26120316982269287
196,joy,0.5756024122238159
9746,joy,0.6091340184211731
4010,neutral,0.5997263193130493
9962,neutral,0.4005488157272339
2571,sadness,0.39950665831565857
3753,joy,0.6436948776245117
9247,disgust,0.8366079926490784
8628,joy,0.5008401274681091
9368,sadness,0.7553431391716003
6159,sadness,0.6834141612052917
4791,joy,0.8048309087753296
5337,neutral,0.47255563735961914
3024,neutral,0.6806088089942932
2718,surprise,0.5404692888259888
8655,disgust,0.5983951091766357
6916,disgust,0.9100270867347717
3984,sadness,0.824594259262085
7308,neutral,0.5344704389572144
5953,fear,0.7495056986808777
3844,disgust,0.6205809712409973
2682,disgust,0.914925217628479
4024,disgust,0.8658219575881958
8715,neutral,0.4047909677028656
3139,joy,0.5647079348564148
4237,disgust,0.6543462872505188
218,disgust,0.6845806241035461
6618,sadness,0.568780779838562
9606,neutral,0.6215150952339172
5268,joy,0.42565232515335083
2543,joy,0.4068543314933777
2870,disgust,0.42439016699790955
1244,fear,0.6679303646087646
420,disgust,0.7365820407867432
6227,neutral,0.5594074726104736
2058,neutral,0.5177844166755676
8493,joy,0.9541586637496948
6434,neutral,0.41630932688713074
3422,sadness,0.8959376811981201
4510,neutral,0.7795760035514832
1166,disgust,0.8703218698501587
254,neutral,0.49664193391799927
415,sadness,0.4480084180831909
9175,sadness,0.36170098185539246
3469,neutral,0.5213019251823425
3050,joy,0.853851854801178
759,surprise,0.4618256092071533
1385,neutral,0.7394269108772278
654,sadness,0.7737780213356018
1201,fear,0.48264047503471375
2413,fear,0.6524744629859924
5579,surprise,0.9700330495834351
5993,sadness,0.8637524843215942
5294,disgust,0.6510417461395264
3055,sadness,0.9071557521820068
2830,disgust,0.621261715888977
2970,joy,0.9503605961799622
328,joy,0.8564735054969788
4270,neutral,0.824181318283081
5994,disgust,0.5920612812042236
4392,sadness,0.41433778405189514
2063,joy,0.9324777126312256
8301,disgust,0.3259822726249695
9013,disgust,0.4187113046646118
9329,sadness,0.7038273811340332
5169,joy,0.8671743869781494
4429,disgust,0.4845825731754303
1281,neutral,0.2627207636833191
3381,neutral,0.843285322189331
2636,disgust,0.6623629927635193
3328,joy,0.8356478214263916
6436,joy,0.6424488425254822
5018,joy,0.7008136510848999
7324,surprise,0.5034907460212708
3795,anger,0.9232105612754822
2663,neutral,0.26769423484802246
8282,anger,0.3766413927078247
1282,joy,0.7496768832206726
4148,surprise,0.536058783531189
1362,surprise,0.9681347608566284
1437,joy,0.5766727328300476
9628,disgust,0.4643186926841736
3441,neutral,0.3994501829147339
56,neutral,0.5459979176521301
4597,fear,0.7227433919906616
8479,neutral,0.5730118155479431
5365,neutral,0.3813692033290863
1844,joy,0.44065600633621216
5515,disgust,0.9750974178314209
8573,sadness,0.6136747002601624
6263,anger,0.46917006373405457
2880,fear,0.316270112991333
1743,neutral,0.4981546103954315
8398,sadness,0.4549258053302765
4169,surprise,0.9804708957672119
5197,disgust,0.2879466414451599
8993,joy,0.7905884385108948
740,joy,0.5019629597663879
9066,disgust,0.7417168617248535
1624,joy,0.4548702538013458
524,disgust,0.34098973870277405
7999,disgust,0.6839167475700378
4419,neutral,0.819166898727417
5426,neutral,0.5265861749649048
6689,surprise,0.7951163649559021
7382,joy,0.7735027074813843
435,surprise,0.44717949628829956
2960,sadness,0.5424990057945251
308,disgust,0.9051163792610168
1565,surprise,0.8932933807373047
2631,disgust,0.8957493901252747
5597,joy,0.8270067572593689
9477,disgust,0.7605276107788086
401,disgust,0.29690223932266235
3826,surprise,0.3329027593135834
881,anger,0.6163905262947083
3997,neutral,0.6093644499778748
7118,joy,0.5869104266166687
3265,fear,0.7672862410545349
8406,joy,0.5633615851402283
5009,fear,0.830866277217865
5736,disgust,0.6226627230644226
5554,neutral,0.45903676748275757
288,sadness,0.6996195316314697
5564,fear,0.8115642666816711
8324,neutral,0.7004418969154358
2623,joy,0.5786261558532715
8859,sadness,0.41331493854522705
476,disgust,0.9692314267158508
8591,joy,0.7206087708473206
9713,fear,0.484311044216156
6522,joy,0.9539994597434998
3111,anger,0.37711772322654724
9470,disgust,0.7849549055099487
737,fear,0.635867714881897
3133,neutral,0.5591239929199219
8047,joy,0.7107386589050293
6551,fear,0.8880401253700256
5407,disgust,0.7221937775611877
5563,fear,0.8538326621055603
5328,fear,0.3624042868614197
6718,fear,0.6587567329406738
5118,disgust,0.9093572497367859
4619,fear,0.5909810662269592
3689,neutral,0.6469725370407104
7716,surprise,0.9679287672042847
1839,neutral,0.45588067173957825
1995,neutral,0.7366154789924622
2399,neutral,0.6906797289848328
6510,fear,0.8900450468063354
9356,neutral,0.4369488060474396
4119,sadness,0.8843678832054138
5894,joy,0.3674648106098175
800,neutral,0.5261381268501282
8423,sadness,0.5524007081985474
7680,disgust,0.643674910068512
1405,neutral,0.68808513879776
5431,neutral,0.8561769127845764
69,neutral,0.6561498045921326
9543,sadness,0.7683959603309631
2759,neutral,0.47332635521888733
8294,neutral,0.5911076068878174
1586,neutral,0.5163239240646362
6666,sadness,0.4827902019023895
8014,disgust,0.8271802067756653
1074,sadness,0.7779588103294373
3063,anger,0.9067724347114563
6487,surprise,0.8010107278823853
4705,disgust,0.7637744545936584
